sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.624;-0.257;-10.187;-0.064;-0.28;-0.5267;-0.5263;0.0351;3.5965;42706;2020-06-05 23:07:10:890
1.637;-0.515;-10.021;0.0699;-0.3192;-0.3424;-0.4386;-0.0175;3.7895;42806;2020-06-05 23:07:10:990
1.68;-0.588;-9.924;0.068;-0.2846;-0.2555;-0.614;0.3684;3.6842;42906;2020-06-05 23:07:11:090
1.752;-0.59;-9.552;0.1782;-0.2509;0.1216;-0.5614;-0.2281;3.3158;43006;2020-06-05 23:07:11:190
1.843;-0.476;-9.535;0.3551;-0.1461;0.1525;-0.4912;0.1754;2.8947;43106;2020-06-05 23:07:11:290
1.96;-0.401;-9.154;0.4352;-0.0457;0.5269;-0.3158;-0.0175;2.3509;43206;2020-06-05 23:07:11:390
2.087;-0.372;-9.305;0.5883;0.098;0.375;-0.0351;0.1404;1.3684;43305;2020-06-05 23:07:11:489
2.162;-0.512;-9.165;0.5989;0.1228;0.4954;0.0175;-0.1404;0.2105;43406;2020-06-05 23:07:11:590
2.193;-0.48;-9.366;0.6042;0.1266;0.2921;-0.0351;0.1228;-0.614;43506;2020-06-05 23:07:11:690
2.086;-0.389;-9.231;0.3649;0.0109;0.4152;0.1579;-0.2105;-1.7544;43606;2020-06-05 23:07:11:790
2.017;-0.424;-9.54;0.3278;-0.1183;0.1152;0.3333;0.0351;-2.5088;43706;2020-06-05 23:07:11:890
1.822;-0.532;-9.573;-0.0282;-0.2847;0.0544;0.5263;0.0;-3.0877;43806;2020-06-05 23:07:11:990
1.788;-0.664;-9.96;-0.0919;-0.4061;-0.3387;0.6667;0.0175;-3.7193;43906;2020-06-05 23:07:12:090
1.66;-0.65;-10.046;-0.1651;-0.4823;-0.4121;0.5789;-0.2807;-4.0526;44005;2020-06-05 23:07:12:189
1.646;-0.538;-10.422;-0.1117;-0.5052;-0.7742;0.5088;0.2105;-4.0526;44106;2020-06-05 23:07:12:290
1.591;-0.283;-10.344;-0.2084;-0.4322;-0.705;0.614;-0.1579;-3.7193;44206;2020-06-05 23:07:12:390
1.66;-0.159;-10.61;-0.0535;-0.3281;-0.9557;0.5965;0.1754;-3.3158;44306;2020-06-05 23:07:12:490
1.725;-0.001;-10.528;-0.0493;-0.0925;-0.8836;0.5439;-0.1228;-2.4386;44406;2020-06-05 23:07:12:590
1.851;0.053;-10.934;0.1752;0.0075;-1.2717;0.2281;0.0351;-1.7368;44506;2020-06-05 23:07:12:690
1.792;0.353;-10.459;0.0827;0.1411;-0.8048;0.0;0.0;-0.9649;44606;2020-06-05 23:07:12:790
1.822;0.432;-10.767;0.2048;0.145;-1.0989;-0.0877;0.1053;0.2982;44705;2020-06-05 23:07:12:889
1.74;0.278;-10.485;0.076;0.0527;-0.8232;-0.1404;-0.1754;1.7018;44806;2020-06-05 23:07:12:990
1.709;0.101;-10.585;0.0895;-0.0095;-0.9136;-0.2982;0.1053;2.4737;44906;2020-06-05 23:07:13:090
1.57;-0.232;-10.293;-0.123;-0.2313;-0.6336;-0.5789;-0.1053;3.4211;45006;2020-06-05 23:07:13:190
1.541;-0.375;-10.428;-0.1103;-0.3887;-0.7614;-0.807;0.1228;3.8947;45106;2020-06-05 23:07:13:290
1.425;-0.525;-9.902;-0.173;-0.5637;-0.2265;-0.6842;-0.2632;4.3333;45206;2020-06-05 23:07:13:390
1.511;-0.584;-10.047;-0.0012;-0.5381;-0.3577;-0.5965;0.1754;4.386;45306;2020-06-05 23:07:13:490
1.629;-0.778;-9.604;0.0544;-0.459;0.0702;-0.5263;0.0526;4.2456;45406;2020-06-05 23:07:13:590
1.799;-0.778;-9.791;0.352;-0.3098;-0.103;-0.5263;0.193;3.6491;45506;2020-06-05 23:07:13:690
1.948;-0.657;-9.33;0.4576;-0.2214;0.3529;-0.5088;-0.0702;2.6842;45605;2020-06-05 23:07:13:789
2.122;-0.471;-9.499;0.6718;-0.0769;0.1918;-0.3509;0.0526;1.8772;45706;2020-06-05 23:07:13:890
2.197;-0.393;-9.178;0.682;0.0128;0.5024;0.0175;-0.0877;0.5439;45806;2020-06-05 23:07:13:990
2.272;-0.446;-9.507;0.7444;0.0467;0.1674;0.1579;0.0702;-0.386;45906;2020-06-05 23:07:14:090
2.129;-0.567;-9.213;0.3634;-0.0304;0.4185;0.2982;-0.2105;-1.7895;46006;2020-06-05 23:07:14:190
2.099;-0.645;-9.62;0.3929;-0.1603;0.0249;0.2632;-0.0526;-2.7368;46106;2020-06-05 23:07:14:290
1.804;-0.645;-9.489;-0.0227;-0.4376;0.1438;0.4211;-0.1228;-3.7018;46206;2020-06-05 23:07:14:390
1.668;-0.623;-9.777;-0.1355;-0.545;-0.1379;0.614;0.0702;-4.1228;46306;2020-06-05 23:07:14:490
1.474;-0.691;-9.772;-0.3554;-0.611;-0.1378;0.8596;-0.1404;-4.4035;46405;2020-06-05 23:07:14:589
1.507;-0.675;-10.247;-0.2597;-0.5481;-0.6016;0.7895;0.0351;-4.386;46506;2020-06-05 23:07:14:690
1.47;-0.472;-10.095;-0.3525;-0.4185;-0.4593;0.5965;-0.193;-3.9825;46606;2020-06-05 23:07:14:790
1.573;-0.22;-10.484;-0.0726;-0.294;-0.8167;0.4035;0.0;-3.5088;46706;2020-06-05 23:07:14:890
1.594;0.126;-10.221;-0.1614;-0.1116;-0.5757;0.4386;-0.0351;-2.4912;46806;2020-06-05 23:07:14:990
1.725;0.247;-10.671;0.0734;0.0437;-1.0066;0.3684;0.0526;-1.6842;46906;2020-06-05 23:07:15:090
1.775;0.295;-10.46;0.0401;0.1647;-0.8089;0.1404;-0.0877;-0.386;47006;2020-06-05 23:07:15:190
1.878;0.286;-10.83;0.2298;0.1817;-1.1634;-0.1053;0.0175;0.4561;47105;2020-06-05 23:07:15:289
1.734;0.223;-10.416;-0.0269;0.0038;-0.7712;-0.4035;-0.1404;1.7018;47206;2020-06-05 23:07:15:390
1.72;0.171;-10.69;0.0769;-0.0897;-1.0255;-0.4386;0.0;2.5614;47306;2020-06-05 23:07:15:490
1.617;-0.155;-10.391;-0.1217;-0.2859;-0.7406;-0.4035;-0.0877;3.4561;47406;2020-06-05 23:07:15:590
1.644;-0.393;-10.554;-0.0608;-0.3547;-0.8967;-0.5439;0.0877;3.8421;47506;2020-06-05 23:07:15:690
1.593;-0.614;-10.173;-0.1375;-0.4538;-0.5216;-0.7193;-0.0877;4.1228;47606;2020-06-05 23:07:15:790
1.641;-0.633;-10.313;0.0223;-0.4753;-0.6422;-0.7719;0.0877;4.0877;47705;2020-06-05 23:07:15:889
1.684;-0.566;-9.621;0.0408;-0.3946;0.0455;-0.5439;-0.193;3.7544;47806;2020-06-05 23:07:15:990
1.874;-0.562;-9.883;0.4059;-0.2583;-0.1916;-0.3509;0.0526;3.3333;47906;2020-06-05 23:07:16:090
1.977;-0.573;-9.346;0.3928;-0.0825;0.3194;-0.2632;-0.0175;2.4211;48006;2020-06-05 23:07:16:190
2.121;-0.535;-9.552;0.5959;0.0353;0.1185;-0.2281;0.0351;1.6842;48106;2020-06-05 23:07:16:290
2.146;-0.451;-9.128;0.487;0.067;0.5234;-0.1579;-0.1053;0.4561;48206;2020-06-05 23:07:16:390
2.182;-0.345;-9.347;0.6328;0.0783;0.3273;-0.0526;-0.0877;-0.3333;48306;2020-06-05 23:07:16:490
2.045;-0.341;-9.013;0.2982;0.0057;0.6306;0.2982;-0.0175;-1.4737;48406;2020-06-05 23:07:16:590
2.025;-0.469;-9.338;0.3054;-0.0763;0.3087;0.4386;-0.1404;-2.1754;48505;2020-06-05 23:07:16:689
1.837;-0.603;-9.306;0.0026;-0.2484;0.321;0.4386;-0.1228;-3.0877;48606;2020-06-05 23:07:16:790
1.758;-0.567;-9.58;-0.0184;-0.3183;0.0612;0.4386;-0.1404;-3.4737;48706;2020-06-05 23:07:16:890
1.607;-0.509;-9.615;-0.1856;-0.4454;0.0262;0.5088;-0.0877;-3.7544;48806;2020-06-05 23:07:16:990
1.611;-0.377;-10.002;-0.1013;-0.3808;-0.346;0.614;0.0702;-3.7544;48906;2020-06-05 23:07:17:090
1.581;-0.35;-9.936;-0.2755;-0.326;-0.3067;0.7193;0.1579;-3.5789;49006;2020-06-05 23:07:17:190
1.68;-0.245;-10.449;-0.055;-0.1644;-0.7974;0.5614;-0.0877;-3.1228;49105;2020-06-05 23:07:17:289
1.734;-0.064;-10.325;-0.1066;-0.0894;-0.6927;0.2982;0.0;-2.4211;49206;2020-06-05 23:07:17:390
1.829;0.113;-10.652;0.1035;-0.0288;-0.9994;0.1754;-0.1053;-1.8421;49306;2020-06-05 23:07:17:490
1.822;0.355;-10.472;0.0325;0.0534;-0.8347;0.1404;0.0;-0.8246;49406;2020-06-05 23:07:17:590
1.907;0.361;-10.811;0.197;0.1067;-1.1579;0.1579;-0.0175;-0.1053;49506;2020-06-05 23:07:17:690
1.911;0.147;-10.636;0.0894;0.0238;-1.0008;-0.1404;-0.0702;0.9649;49606;2020-06-05 23:07:17:790
1.911;0.108;-10.823;0.1879;-0.0077;-1.1696;-0.3333;-0.1228;1.5263;49705;2020-06-05 23:07:17:889
1.732;0.053;-10.302;-0.0822;-0.1615;-0.667;-0.4912;0.1404;2.1754;49805;2020-06-05 23:07:17:989
1.749;-0.065;-10.561;0.0317;-0.2474;-0.9076;-0.4561;-0.0526;2.9123;49905;2020-06-05 23:07:18:089
1.646;-0.27;-10.088;-0.1239;-0.2874;-0.4424;-0.4035;-0.1404;3.4211;50005;2020-06-05 23:07:18:189
1.699;-0.442;-10.265;0.0373;-0.2838;-0.6015;-0.4737;0.0877;3.5789;50106;2020-06-05 23:07:18:290
1.653;-0.545;-9.665;-0.1301;-0.2765;-0.0256;-0.6491;0.0;3.5439;50206;2020-06-05 23:07:18:390
1.749;-0.551;-9.784;0.1441;-0.2534;-0.1141;-0.5965;-0.1228;3.3684;50306;2020-06-05 23:07:18:490
1.805;-0.45;-9.306;0.2144;-0.1776;0.367;-0.4561;0.0351;2.8596;50406;2020-06-05 23:07:18:590
1.921;-0.393;-9.348;0.4157;-0.0566;0.3366;-0.2281;-0.0702;2.3684;50506;2020-06-05 23:07:18:690
2.038;-0.458;-9.149;0.436;0.0446;0.5129;-0.1053;0.0702;1.4386;50606;2020-06-05 23:07:18:790
2.152;-0.503;-9.325;0.6236;0.0746;0.3446;-0.1053;-0.1053;0.7193;50705;2020-06-05 23:07:18:889
2.128;-0.371;-9.127;0.4742;0.0767;0.5288;-0.0877;0.0175;-0.4211;50806;2020-06-05 23:07:18:990
2.117;-0.335;-9.265;0.4908;0.0033;0.4;0.0877;-0.1754;-1.1404;50906;2020-06-05 23:07:19:090
2.006;-0.41;-9.294;0.2715;-0.1563;0.3547;0.3684;0.0175;-2.2456;51006;2020-06-05 23:07:19:190
1.945;-0.466;-9.615;0.2067;-0.187;0.0323;0.5439;-0.1053;-2.807;51106;2020-06-05 23:07:19:290
1.822;-0.639;-9.723;-0.0149;-0.336;-0.0947;0.5614;0.0351;-3.2807;51206;2020-06-05 23:07:19:390
1.733;-0.578;-10.095;0.0026;-0.3925;-0.444;0.4912;-0.193;-3.7544;51306;2020-06-05 23:07:19:490
1.666;-0.508;-10.146;-0.1432;-0.4826;-0.5077;0.5614;0.1228;-3.8596;51405;2020-06-05 23:07:19:589
1.665;-0.302;-10.428;-0.0783;-0.3759;-0.7778;0.6667;-0.1579;-3.7193;51506;2020-06-05 23:07:19:690
1.659;-0.252;-10.448;-0.1474;-0.3171;-0.8094;0.6316;0.1228;-3.2456;51606;2020-06-05 23:07:19:790
1.765;-0.099;-10.696;-0.0044;-0.1364;-1.0504;0.5088;-0.1579;-2.7544;51706;2020-06-05 23:07:19:890
1.81;0.023;-10.707;0.06;-0.091;-1.0584;0.1404;0.0526;-1.8596;51806;2020-06-05 23:07:19:990
1.81;0.361;-10.639;0.1459;0.0423;-0.9798;0.0526;-0.1404;-1.1053;51906;2020-06-05 23:07:20:090
1.801;0.414;-10.531;0.0902;0.0343;-0.8822;0.0175;0.0702;0.0877;52006;2020-06-05 23:07:20:190
1.828;0.262;-10.728;0.1952;-0.0135;-1.0622;0.0;-0.2105;0.9298;52105;2020-06-05 23:07:20:289
1.75;0.14;-10.492;0.0315;-0.0551;-0.8391;-0.3333;0.0351;2.1579;52205;2020-06-05 23:07:20:389
1.659;-0.111;-10.467;-0.0669;-0.2677;-0.8147;-0.5439;-0.1053;2.8246;52306;2020-06-05 23:07:20:490
1.556;-0.181;-10.205;-0.2154;-0.3758;-0.5616;-0.6842;-0.0351;3.614;52406;2020-06-05 23:07:20:590
1.511;-0.399;-10.136;-0.147;-0.495;-0.471;-0.5614;-0.2105;3.9825;52506;2020-06-05 23:07:20:690
1.523;-0.515;-9.953;-0.1951;-0.4626;-0.2982;-0.5614;0.1228;4.193;52606;2020-06-05 23:07:20:790
1.646;-0.754;-9.911;0.0527;-0.3921;-0.2414;-0.5263;-0.0877;4.1053;52706;2020-06-05 23:07:20:890
1.738;-0.731;-9.677;0.1426;-0.3141;-0.01;-0.6842;0.1579;3.5789;52806;2020-06-05 23:07:20:990
1.916;-0.588;-9.563;0.4121;-0.2299;0.121;-0.5789;-0.1404;3.0526;52905;2020-06-05 23:07:21:089
2.03;-0.427;-9.446;0.5216;-0.1024;0.2385;-0.2807;0.1053;2.0175;53005;2020-06-05 23:07:21:189
2.185;-0.436;-9.356;0.6785;-0.0046;0.3246;-0.0351;-0.1053;1.193;53106;2020-06-05 23:07:21:290
2.259;-0.463;-9.474;0.6469;0.0469;0.1858;0.0526;0.1404;-0.1404;53206;2020-06-05 23:07:21:390
2.209;-0.538;-9.47;0.5304;-0.027;0.1784;0.1228;-0.2281;-1.0351;53306;2020-06-05 23:07:21:490
2.141;-0.565;-9.528;0.3965;-0.1772;0.1144;0.1579;0.0175;-2.4035;53406;2020-06-05 23:07:21:590
1.903;-0.501;-9.535;0.1347;-0.366;0.11;0.386;-0.1754;-3.0877;53506;2020-06-05 23:07:21:690
1.771;-0.603;-9.71;-0.0256;-0.5138;-0.0697;0.7018;0.1053;-3.8246;53606;2020-06-05 23:07:21:790
1.612;-0.691;-9.909;-0.1634;-0.5243;-0.2658;0.7895;-0.2105;-4.1228;53706;2020-06-05 23:07:21:890
1.571;-0.73;-10.093;-0.246;-0.573;-0.4574;0.6667;0.0351;-4.2456;53806;2020-06-05 23:07:21:990
1.511;-0.456;-10.163;-0.2276;-0.4397;-0.5117;0.5789;-0.2281;-4.0702;53906;2020-06-05 23:07:22:090
1.559;-0.266;-10.37;-0.129;-0.3768;-0.7104;0.4737;0.2456;-3.5088;54006;2020-06-05 23:07:22:190
1.606;0.026;-10.31;-0.1284;-0.1794;-0.6601;0.5263;-0.0526;-2.9123;54105;2020-06-05 23:07:22:289
1.722;0.1;-10.555;0.0246;-0.0802;-0.8981;0.3333;0.1404;-1.8421;54206;2020-06-05 23:07:22:390
1.786;0.249;-10.542;0.1101;0.0853;-0.881;0.193;-0.1579;-1.0351;54306;2020-06-05 23:07:22:490
1.861;0.284;-10.789;0.2184;0.0777;-1.1231;-0.1754;0.193;0.193;54406;2020-06-05 23:07:22:590
1.764;0.331;-10.494;0.0767;-0.0097;-0.8396;-0.2632;-0.2105;1.0351;54506;2020-06-05 23:07:22:690
1.757;0.284;-10.633;0.1055;-0.0624;-0.9726;-0.2982;0.0702;2.2982;54606;2020-06-05 23:07:22:790
1.698;-0.112;-10.53;-0.0152;-0.2792;-0.8756;-0.3333;-0.1053;2.9298;54706;2020-06-05 23:07:22:890
1.672;-0.262;-10.514;-0.0944;-0.3152;-0.8679;-0.614;0.1228;3.5965;54805;2020-06-05 23:07:22:989
1.643;-0.509;-10.401;-0.0762;-0.4645;-0.7463;-0.6667;-0.1754;3.8772;54906;2020-06-05 23:07:23:090
1.614;-0.489;-10.187;-0.1139;-0.4536;-0.5338;-0.7368;0.0702;3.9649;55006;2020-06-05 23:07:23:190
1.707;-0.561;-9.899;0.0862;-0.4119;-0.2284;-0.5263;-0.2281;3.8421;55106;2020-06-05 23:07:23:290
1.848;-0.578;-9.972;0.3075;-0.2888;-0.2914;-0.4386;0.2807;3.3158;55206;2020-06-05 23:07:23:390
1.965;-0.621;-9.531;0.3675;-0.1732;0.1343;-0.386;-0.1228;2.807;55306;2020-06-05 23:07:23:490
2.086;-0.502;-9.641;0.5396;-0.0386;0.0319;-0.386;0.1228;2.1404;55405;2020-06-05 23:07:23:589
2.156;-0.399;-9.319;0.5661;-0.0179;0.3504;-0.2456;-0.1404;1.0351;55506;2020-06-05 23:07:23:690
2.182;-0.313;-9.372;0.6018;0.0149;0.3009;-0.0175;0.1404;-0.1228;55606;2020-06-05 23:07:23:790
2.097;-0.361;-9.131;0.4043;-0.024;0.5226;0.2456;-0.1228;-0.8772;55706;2020-06-05 23:07:23:890
2.091;-0.503;-9.5;0.4137;-0.1068;0.154;0.2807;0.1053;-1.8772;55806;2020-06-05 23:07:23:990
1.91;-0.518;-9.344;0.1474;-0.2232;0.2984;0.3333;-0.1754;-2.4912;55906;2020-06-05 23:07:24:090
1.829;-0.521;-9.572;0.0932;-0.3358;0.078;0.3684;0.0175;-3.193;56006;2020-06-05 23:07:24:190
1.664;-0.442;-9.638;-0.0737;-0.3971;0.0134;0.5439;-0.1053;-3.5614;56106;2020-06-05 23:07:24:290
1.665;-0.435;-9.927;-0.0694;-0.3997;-0.275;0.6316;0.193;-3.6316;56205;2020-06-05 23:07:24:389
1.613;-0.379;-9.912;-0.2154;-0.2865;-0.2778;0.6842;-0.2456;-3.4561;56306;2020-06-05 23:07:24:490
1.717;-0.314;-10.457;-0.0069;-0.2154;-0.8036;0.4561;0.1053;-3.193;56406;2020-06-05 23:07:24:590
1.711;-0.086;-10.231;-0.1163;-0.1694;-0.5965;0.3158;-0.1579;-2.5789;56506;2020-06-05 23:07:24:690
1.804;0.088;-10.649;0.0798;-0.1242;-0.9974;0.193;0.1228;-2.0526;56606;2020-06-05 23:07:24:790
1.814;0.299;-10.44;0.0325;-0.0213;-0.8018;0.2632;-0.1404;-1.0877;56706;2020-06-05 23:07:24:890
1.916;0.266;-10.836;0.2056;0.0203;-1.1828;0.1579;0.1404;-0.4211;56806;2020-06-05 23:07:24:990
1.919;0.168;-10.617;0.1106;-0.0249;-0.9805;-0.1053;-0.1754;0.5439;56906;2020-06-05 23:07:25:090
1.936;0.193;-10.878;0.2098;-0.0413;-1.2273;-0.3333;0.0526;1.1754;57006;2020-06-05 23:07:25:190
1.806;0.102;-10.448;0.0308;-0.1961;-0.808;-0.3509;-0.2105;2.1404;57106;2020-06-05 23:07:25:290
1.796;0.008;-10.579;0.0513;-0.2344;-0.9318;-0.3684;0.0877;2.614;57205;2020-06-05 23:07:25:389
1.72;-0.238;-10.251;-0.0537;-0.2635;-0.6061;-0.3509;-0.1754;3.1754;57306;2020-06-05 23:07:25:490
1.75;-0.377;-10.372;0.0294;-0.2556;-0.7182;-0.5263;0.2105;3.3509;57406;2020-06-05 23:07:25:590
1.685;-0.493;-9.791;-0.0789;-0.3126;-0.146;-0.6316;-0.2632;3.4211;57506;2020-06-05 23:07:25:690
1.762;-0.438;-9.957;0.1842;-0.2625;-0.2797;-0.5965;0.0702;3.3158;57606;2020-06-05 23:07:25:790
1.808;-0.438;-9.427;0.2045;-0.2264;0.2453;-0.386;-0.1053;2.9123;57706;2020-06-05 23:07:25:890
1.929;-0.422;-9.547;0.3905;-0.1067;0.1331;-0.2632;0.0702;2.4912;57806;2020-06-05 23:07:25:990
2.019;-0.494;-9.213;0.423;-0.0377;0.4522;-0.2105;0.0526;1.9649;57906;2020-06-05 23:07:26:090
2.128;-0.46;-9.456;0.5867;0.0011;0.2178;-0.2632;0.1053;0.9825;58005;2020-06-05 23:07:26:189
2.098;-0.312;-9.088;0.4446;-0.0044;0.5734;-0.0702;-0.193;-0.0526;58106;2020-06-05 23:07:26:290
2.154;-0.274;-9.401;0.5825;-0.0124;0.2754;0.0877;0.0;-0.7719;58206;2020-06-05 23:07:26:390
2.023;-0.379;-9.24;0.2991;-0.1188;0.4104;0.3684;-0.1228;-1.8421;58306;2020-06-05 23:07:26:490
2.021;-0.484;-9.688;0.3099;-0.1745;-0.0367;0.4386;0.0;-2.4386;58406;2020-06-05 23:07:26:590
1.842;-0.569;-9.567;0.03;-0.2866;0.0666;0.4561;-0.2632;-3.1404;58506;2020-06-05 23:07:26:690
1.838;-0.53;-10.075;0.1223;-0.3432;-0.4214;0.4035;0.0526;-3.4737;58606;2020-06-05 23:07:26:790
1.668;-0.42;-9.905;-0.2102;-0.4222;-0.2799;0.614;-0.0877;-3.6667;58706;2020-06-05 23:07:26:890
1.695;-0.353;-10.339;-0.0926;-0.3784;-0.6967;0.6491;0.0175;-3.614;58805;2020-06-05 23:07:26:989
1.67;-0.343;-10.339;-0.1976;-0.3682;-0.7119;0.6491;0.1404;-3.4211;58906;2020-06-05 23:07:27:090
1.769;-0.204;-10.653;-0.0307;-0.2515;-1.013;0.4211;-0.0526;-2.8772;59006;2020-06-05 23:07:27:190
1.755;0.082;-10.392;-0.0518;-0.181;-0.7568;0.193;-0.1053;-2.0877;59106;2020-06-05 23:07:27:290
1.829;0.28;-10.701;0.164;-0.1002;-1.0442;0.1404;0.0351;-1.4035;59206;2020-06-05 23:07:27:390
1.817;0.344;-10.44;0.0659;-0.0558;-0.7992;0.1404;-0.1053;-0.2632;59306;2020-06-05 23:07:27:490
1.871;0.287;-10.71;0.2215;-0.0304;-1.0483;0.0;-0.0175;0.4912;59406;2020-06-05 23:07:27:590
1.766;0.129;-10.392;0.0229;-0.1221;-0.7448;-0.2982;-0.1228;1.6842;59505;2020-06-05 23:07:27:689
1.759;0.023;-10.607;0.0745;-0.244;-0.9498;-0.4912;0.0175;2.3684;59606;2020-06-05 23:07:27:790
1.561;-0.074;-10.039;-0.2135;-0.3615;-0.3985;-0.4912;-0.2632;3.2281;59706;2020-06-05 23:07:27:890
1.596;-0.258;-10.312;-0.0672;-0.4196;-0.6488;-0.4561;0.0175;3.6491;59806;2020-06-05 23:07:27:990
1.551;-0.541;-9.864;-0.2085;-0.434;-0.2171;-0.5263;-0.0526;3.9649;59906;2020-06-05 23:07:28:090
1.634;-0.675;-9.988;0.0085;-0.419;-0.3204;-0.614;0.0;3.9649;60006;2020-06-05 23:07:28:190
1.665;-0.658;-9.747;0.0284;-0.3772;-0.082;-0.7193;0.1754;3.7544;60106;2020-06-05 23:07:28:290
1.841;-0.569;-9.677;0.3102;-0.3162;0.0061;-0.5789;-0.0526;3.193;60206;2020-06-05 23:07:28:390
1.983;-0.456;-9.303;0.4451;-0.1766;0.3783;-0.2632;-0.0351;2.3158;60306;2020-06-05 23:07:28:490
2.154;-0.47;-9.517;0.6464;-0.077;0.1651;-0.1228;0.0351;1.5614;60406;2020-06-05 23:07:28:590
2.197;-0.459;-9.213;0.4992;0.024;0.4335;-0.0351;-0.0702;0.2982;60505;2020-06-05 23:07:28:689
2.251;-0.471;-9.508;0.6224;0.0035;0.1508;0.0;-0.1053;-0.5614;60606;2020-06-05 23:07:28:790
2.118;-0.436;-9.313;0.3455;-0.1496;0.3279;0.1579;-0.0877;-1.8947;60706;2020-06-05 23:07:28:890
2.019;-0.416;-9.572;0.2694;-0.2232;0.0754;0.386;-0.0351;-2.614;60806;2020-06-05 23:07:28:990
1.806;-0.593;-9.51;-0.0691;-0.3958;0.1137;0.6842;-0.1053;-3.4386;60906;2020-06-05 23:07:29:090
1.76;-0.688;-9.911;-0.0483;-0.447;-0.2755;0.6842;-0.0702;-3.8246;61006;2020-06-05 23:07:29:190
1.58;-0.67;-9.829;-0.3512;-0.5404;-0.2153;0.5965;-0.0702;-4.0702;61106;2020-06-05 23:07:29:290
1.562;-0.506;-10.124;-0.2314;-0.5066;-0.4827;0.5263;-0.1404;-4.0175;61206;2020-06-05 23:07:29:390
1.526;-0.263;-10.066;-0.3265;-0.4646;-0.438;0.5789;0.1053;-3.5789;61306;2020-06-05 23:07:29:490
1.61;-0.107;-10.372;-0.1653;-0.3318;-0.73;0.5614;0.0;-3.0877;61406;2020-06-05 23:07:29:590
1.693;0.028;-10.333;-0.0923;-0.2085;-0.6931;0.3509;-0.0175;-2.1579;61505;2020-06-05 23:07:29:689
1.775;0.199;-10.546;0.1002;-0.0684;-0.8871;0.1754;-0.0877;-1.4211;61606;2020-06-05 23:07:29:790
1.802;0.306;-10.441;0.0878;-0.0857;-0.7933;-0.0877;-0.0175;-0.1228;61706;2020-06-05 23:07:29:890
1.798;0.374;-10.537;0.1653;-0.074;-0.8776;-0.1228;-0.1404;0.5965;61806;2020-06-05 23:07:29:990
1.739;0.258;-10.379;0.0314;-0.1291;-0.7299;-0.1579;-0.0702;1.8596;61906;2020-06-05 23:07:30:090
1.781;-0.021;-10.659;0.0989;-0.2634;-1.0007;-0.3158;0.0;2.5088;62006;2020-06-05 23:07:30:190
1.656;-0.209;-10.324;-0.1607;-0.3568;-0.6882;-0.5789;-0.0702;3.2632;62105;2020-06-05 23:07:30:289
1.66;-0.319;-10.439;-0.0613;-0.4225;-0.7851;-0.6316;-0.1053;3.614;62206;2020-06-05 23:07:30:390
1.608;-0.448;-9.956;-0.1988;-0.4885;-0.3173;-0.6667;0.1404;3.807;62306;2020-06-05 23:07:30:490
1.698;-0.533;-10.102;0.0468;-0.4371;-0.4358;-0.4737;-0.1754;3.807;62406;2020-06-05 23:07:30:590
1.804;-0.606;-9.79;0.1518;-0.319;-0.1278;-0.4912;0.1754;3.4912;62506;2020-06-05 23:07:30:690
1.917;-0.621;-9.732;0.3333;-0.254;-0.061;-0.4912;-0.0526;3.0877;62606;2020-06-05 23:07:30:790
2.03;-0.46;-9.435;0.4088;-0.1253;0.2309;-0.4386;0.0702;2.2281;62706;2020-06-05 23:07:30:890
2.124;-0.401;-9.488;0.5683;-0.0925;0.1895;-0.2281;0.0;1.193;62806;2020-06-05 23:07:30:990
2.145;-0.299;-9.208;0.4666;-0.0043;0.4495;-0.0526;0.1228;0.4561;62906;2020-06-05 23:07:31:090
2.16;-0.35;-9.285;0.4927;0.0083;0.3722;0.2105;-0.0877;-0.6667;63006;2020-06-05 23:07:31:190
2.102;-0.486;-9.328;0.3476;-0.0859;0.3121;0.193;0.0351;-1.4912;63105;2020-06-05 23:07:31:289
1.99;-0.445;-9.403;0.2528;-0.1371;0.2436;0.2632;-0.0526;-2.4035;63206;2020-06-05 23:07:31:390
1.818;-0.453;-9.377;-0.0046;-0.3187;0.2579;0.3684;0.0351;-2.8947;63306;2020-06-05 23:07:31:490
1.749;-0.433;-9.638;-0.0029;-0.3462;0.0105;0.5614;0.0;-3.3509;63406;2020-06-05 23:07:31:590
1.65;-0.488;-9.684;-0.2483;-0.3913;-0.0633;0.6491;0.2105;-3.4737;63506;2020-06-05 23:07:31:690
1.647;-0.447;-9.925;-0.2126;-0.313;-0.2972;0.5789;-0.1579;-3.4211;63606;2020-06-05 23:07:31:790
1.685;-0.304;-10.163;-0.186;-0.3399;-0.5366;0.4035;0.1404;-3.2456;63706;2020-06-05 23:07:31:890
1.695;-0.118;-10.167;-0.1468;-0.2563;-0.5358;0.3509;-0.0702;-2.7018;63806;2020-06-05 23:07:31:990
1.766;0.065;-10.421;-0.0518;-0.2371;-0.789;0.2807;0.1754;-2.2281;63906;2020-06-05 23:07:32:090
