sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.373;-0.925;-11.611;0.489;-0.7245;-1.9891;-0.5439;-0.1053;4.2632;138305;2020-06-05 22:10:46:496
2.589;-1.048;-10.425;0.7962;-0.3294;-0.8104;0.0;-0.6667;2.2105;138405;2020-06-05 22:10:46:596
2.689;-0.848;-10.965;1.1587;-0.0232;-1.3137;-0.4386;0.7719;0.8596;138505;2020-06-05 22:10:46:696
2.2;-0.286;-8.99;0.5478;0.3307;0.6568;0.2456;-0.807;-0.7368;138605;2020-06-05 22:10:46:796
2.249;-0.705;-9.713;0.8797;-0.0112;-0.0272;0.1579;0.2281;-1.6842;138705;2020-06-05 22:10:46:896
1.641;-0.353;-8.062;0.1032;0.0739;1.6139;0.2281;-0.5789;-2.5614;138805;2020-06-05 22:10:46:996
1.559;-0.314;-8.589;0.1299;0.0543;1.106;0.4386;0.5439;-2.8772;138905;2020-06-05 22:10:47:096
1.219;-0.471;-7.616;-0.1143;0.028;2.0868;0.5439;-1.5965;-2.9123;139005;2020-06-05 22:10:47:196
1.507;-0.298;-9.103;0.8232;0.2438;0.6648;0.0;0.6667;-2.7895;139105;2020-06-05 22:10:47:296
1.025;-0.12;-6.632;-0.8412;0.1722;2.991;0.4912;-0.9825;-2.2105;139205;2020-06-05 22:10:47:396
1.49;-0.056;-9.279;0.7208;0.3569;0.4887;0.193;-0.9298;-1.807;139305;2020-06-05 22:10:47:496
1.359;0.154;-8.097;-0.0535;0.4415;1.6031;0.2456;0.4737;-1.1754;139405;2020-06-05 22:10:47:596
1.751;-0.104;-9.444;0.4883;0.3402;0.2709;0.3158;-0.5614;-0.8246;139505;2020-06-05 22:10:47:696
1.891;-0.122;-9.396;0.2734;0.1953;0.2711;-0.1228;-0.5965;-0.5965;139605;2020-06-05 22:10:47:796
2.282;0.148;-11.541;1.3468;0.3625;-1.7814;-0.0351;0.0351;-0.5789;139705;2020-06-05 22:10:47:896
2.281;-0.217;-10.197;0.2989;-0.1814;-0.5928;0.1053;-0.2982;-0.8421;139805;2020-06-05 22:10:47:996
2.698;-0.047;-12.554;1.3494;-0.0436;-2.8405;0.0351;-0.3509;-1.1579;139905;2020-06-05 22:10:48:096
2.47;-0.059;-11.198;0.5689;-0.1267;-1.5776;0.5263;-0.1579;-1.6316;140005;2020-06-05 22:10:48:196
2.845;-0.462;-13.22;1.3876;-0.3687;-3.5227;0.1754;0.1579;-2.0351;140105;2020-06-05 22:10:48:296
2.249;0.098;-10.929;0.307;-0.2964;-1.3247;0.1754;-0.8596;-2.2807;140205;2020-06-05 22:10:48:396
2.381;0.244;-12.587;1.0569;-0.2021;-2.8804;0.3509;0.5263;-2.1228;140305;2020-06-05 22:10:48:496
2.005;-0.063;-10.69;0.3728;-0.3641;-1.0248;0.3509;-0.7544;-1.5088;140405;2020-06-05 22:10:48:596
2.068;0.217;-11.632;0.8233;-0.0944;-1.9096;-0.1228;0.7368;-0.9123;140505;2020-06-05 22:10:48:696
1.464;0.329;-9.025;-0.2567;-0.124;0.6189;0.0877;-1.2632;0.5614;140605;2020-06-05 22:10:48:796
1.701;0.099;-10.916;0.7377;-0.278;-1.1641;-0.4561;0.5614;1.614;140705;2020-06-05 22:10:48:896
0.816;0.275;-7.802;-1.0847;-0.4296;1.7929;-0.3684;-0.9474;3.5263;140805;2020-06-05 22:10:48:996
1.012;-0.237;-9.449;-0.5504;-0.6015;0.2255;-0.2807;0.5088;4.5789;140905;2020-06-05 22:10:49:096
0.523;-1.176;-7.835;-1.8059;-0.9298;1.6879;-0.9123;-0.2456;5.7895;141005;2020-06-05 22:10:49:196
0.578;-1.434;-8.631;-0.9791;-0.9002;1.0365;-0.807;-0.7895;6.2807;141105;2020-06-05 22:10:49:296
0.651;-1.43;-8.419;-0.6941;-0.9043;1.2807;-1.0526;0.807;6.3158;141205;2020-06-05 22:10:49:396
0.905;-1.529;-8.241;-0.5022;-1.1012;1.4547;-0.9474;-0.2281;5.9123;141305;2020-06-05 22:10:49:496
1.515;-1.477;-8.857;0.3837;-1.1797;0.8796;-0.8246;-0.0877;4.807;141405;2020-06-05 22:10:49:596
2.284;-0.992;-9.839;1.0639;-1.072;-0.1089;-0.8947;0.8421;2.7018;141505;2020-06-05 22:10:49:696
2.384;-0.427;-8.711;0.6776;-0.7456;0.9408;-0.0877;-0.3158;1.0877;141605;2020-06-05 22:10:49:796
2.8;-1.073;-10.325;1.1467;-0.9915;-0.6591;0.5965;0.2105;-1.7368;141705;2020-06-05 22:10:49:896
2.632;-1.468;-10.548;0.8984;-1.2462;-0.8983;0.5614;-0.2105;-3.7018;141805;2020-06-05 22:10:49:996
2.006;-1.944;-11.267;0.2274;-1.9888;-1.6231;0.7895;0.5789;-6.386;141905;2020-06-05 22:10:50:096
1.15;-2.239;-10.33;-0.485;-2.4753;-0.6635;1.193;-1.2456;-7.7719;142005;2020-06-05 22:10:50:196
0.398;-3.245;-11.481;-1.116;-3.3023;-1.7921;1.7018;1.2456;-9.1579;142105;2020-06-05 22:10:50:296
-0.132;-3.083;-10.477;-1.8784;-2.9557;-0.8279;1.7719;-1.3509;-9.3509;142205;2020-06-05 22:10:50:396
-0.008;-2.548;-11.352;-1.4723;-2.3734;-1.6569;1.1228;0.9825;-8.7895;142305;2020-06-05 22:10:50:496
-0.09;-1.4;-10.125;-1.9532;-1.3655;-0.497;1.4737;-0.4737;-7.614;142405;2020-06-05 22:10:50:596
0.729;-0.293;-11.371;-0.2871;0.0956;-1.6249;0.7544;0.2632;-5.2105;142505;2020-06-05 22:10:50:696
0.745;0.257;-9.642;-1.3154;0.5676;-0.0593;0.5088;0.7895;-3.1404;142605;2020-06-05 22:10:50:796
1.276;0.773;-11.164;-0.0323;1.1323;-1.4516;-0.1754;0.2807;0.2807;142705;2020-06-05 22:10:50:896
0.644;0.896;-8.655;-0.9665;1.1188;1.0159;-0.2982;-0.4386;2.6491;142805;2020-06-05 22:10:50:996
0.501;-0.268;-10.605;-0.316;0.0174;-0.8366;-0.7895;0.7719;5.9298;142905;2020-06-05 22:10:51:096
-0.306;-1.094;-9.489;-1.7132;-1.0208;0.2159;-1.4912;0.6842;7.7368;143005;2020-06-05 22:10:51:196
-0.584;-3.082;-11.075;-1.3649;-3.3097;-1.3021;-1.5263;-0.1579;9.7719;143105;2020-06-05 22:10:51:296
-1.223;-2.972;-9.585;-2.9763;-3.6379;0.0406;-2.1754;0.7368;10.3333;143205;2020-06-05 22:10:51:396
-0.441;-4.201;-10.797;-1.741;-4.1983;-1.0769;-0.7544;-0.5614;10.386;143305;2020-06-05 22:10:51:496
0.077;-3.238;-10.407;-1.4414;-2.8695;-0.7256;-1.3158;1.4211;9.4386;143405;2020-06-05 22:10:51:596
1.343;-2.788;-10.367;-0.0885;-2.2605;-0.6797;-1.3684;-0.3509;7.0877;143505;2020-06-05 22:10:51:696
2.206;-1.605;-10.961;0.9845;-1.36;-1.2338;-1.0526;1.0351;5.0351;143605;2020-06-05 22:10:51:796
2.791;-1.156;-9.477;1.0373;-1.0407;0.1709;-0.1754;-1.0175;1.5088;143705;2020-06-05 22:10:51:896
3.038;-0.81;-10.4;1.4881;-0.6274;-0.7183;0.2982;0.614;-0.9825;143805;2020-06-05 22:10:51:996
2.525;-1.664;-10.601;0.8476;-1.0703;-0.9571;0.9825;0.1579;-4.4737;143905;2020-06-05 22:10:52:096
1.687;-2.595;-9.585;-0.3282;-2.0423;-0.0036;0.7368;-0.4386;-6.5439;144005;2020-06-05 22:10:52:196
0.519;-2.511;-9.452;-1.0245;-2.7686;0.229;0.7719;-0.1579;-8.7719;144105;2020-06-05 22:10:52:296
-0.104;-3.095;-9.726;-1.4845;-3.4283;-0.0227;1.5263;0.5263;-9.4912;144205;2020-06-05 22:10:52:396
-0.633;-3.134;-9.895;-1.8199;-2.5776;-0.1764;1.8421;-0.2982;-9.614;144305;2020-06-05 22:10:52:496
-0.411;-3.214;-10.046;-2.0163;-2.419;-0.4044;1.0526;0.3333;-9.193;144405;2020-06-05 22:10:52:596
-0.222;-1.033;-9.343;-1.7656;-1.1069;0.3411;0.5263;-0.4035;-7.2807;144505;2020-06-05 22:10:52:696
0.158;-0.268;-9.264;-1.4434;-0.6026;0.4052;0.9123;0.8246;-5.5088;144605;2020-06-05 22:10:52:796
0.861;0.373;-9.823;-0.4781;0.5428;-0.1097;1.0175;-0.6842;-2.5614;144705;2020-06-05 22:10:52:896
1.37;0.28;-10.722;-0.257;0.7263;-1.0616;0.0;1.5789;-0.6842;144805;2020-06-05 22:10:52:996
1.217;0.414;-10.337;-0.2337;0.6974;-0.6424;-0.4211;-1.6842;2.2456;144905;2020-06-05 22:10:53:096
1.252;0.237;-11.305;0.1454;0.2408;-1.561;-1.0877;1.0877;3.8772;145005;2020-06-05 22:10:53:196
0.913;-0.486;-10.846;-0.435;-0.8782;-1.1404;-0.7895;-0.7895;5.8947;145105;2020-06-05 22:10:53:296
0.981;-0.964;-11.439;-0.2204;-1.265;-1.7109;-0.5789;0.1579;6.7544;145205;2020-06-05 22:10:53:396
1.207;-2.134;-12.012;-0.5272;-2.1827;-2.36;-1.5965;0.6316;7.0351;145305;2020-06-05 22:10:53:496
1.151;-1.577;-11.098;-0.8547;-1.8581;-1.5028;-1.5614;-0.5789;6.7895;145405;2020-06-05 22:10:53:596
1.817;-1.389;-11.589;-0.0015;-1.5923;-1.9546;-0.8772;0.193;5.8596;145505;2020-06-05 22:10:53:696
2.053;-1.065;-10.987;-0.0385;-1.0142;-1.4061;-0.5965;0.2632;4.8947;145605;2020-06-05 22:10:53:796
2.643;-1.2;-11.722;1.5948;-0.4648;-1.9993;-0.1228;-0.3333;3.0702;145705;2020-06-05 22:10:53:896
2.455;-0.978;-10.084;0.6653;-0.3922;-0.4599;-0.7544;1.1228;1.4561;145805;2020-06-05 22:10:53:996
2.475;-0.348;-10.294;1.2083;-0.1271;-0.572;-0.1579;-0.5263;-0.2807;145905;2020-06-05 22:10:54:096
2.206;-0.428;-9.009;0.8934;-0.3527;0.7091;0.0526;0.0526;-1.3158;146005;2020-06-05 22:10:54:196
1.993;-0.511;-9.41;0.9974;-0.35;0.3447;0.3509;0.2456;-2.4912;146105;2020-06-05 22:10:54:296
1.544;-0.618;-8.166;-0.1531;-0.4028;1.4903;0.614;0.8772;-2.9649;146205;2020-06-05 22:10:54:396
1.461;-0.422;-9.221;0.7658;0.0916;0.5475;0.4561;-1.2632;-3.3158;146305;2020-06-05 22:10:54:496
1.403;-0.652;-8.615;0.5105;-0.1163;1.1363;0.0877;1.1228;-3.3333;146405;2020-06-05 22:10:54:596
1.15;-0.281;-7.647;-0.3841;-0.0278;2.0356;0.2982;-0.8772;-2.8947;146505;2020-06-05 22:10:54:696
1.479;-0.084;-9.312;0.3698;0.0574;0.4307;0.0702;0.5088;-2.5263;146605;2020-06-05 22:10:54:796
1.359;0.156;-8.487;0.0281;0.3561;1.2269;0.7193;-0.8246;-1.7018;146705;2020-06-05 22:10:54:896
1.771;-0.301;-9.973;0.4123;0.1627;-0.272;0.1754;1.0526;-1.2982;146805;2020-06-05 22:10:54:996
1.799;-0.052;-9.526;0.0484;0.1053;0.1219;-0.2807;-0.8421;-0.7719;146905;2020-06-05 22:10:55:096
2.114;0.244;-11.104;0.7764;0.1157;-1.3898;-0.2632;0.5965;-0.4912;147006;2020-06-05 22:10:55:197
2.184;0.014;-10.522;0.4896;-0.3327;-0.8691;0.0702;-0.7895;-0.3333;147105;2020-06-05 22:10:55:296
2.451;0.112;-11.983;0.7464;-0.282;-2.3337;-0.0175;1.1053;-0.4386;147205;2020-06-05 22:10:55:396
2.636;-0.172;-12.188;0.9059;-0.3112;-2.5362;0.4561;-0.6491;-0.6667;147305;2020-06-05 22:10:55:496
2.731;-0.459;-12.361;0.9273;-0.6199;-2.723;-0.3158;0.7719;-1.1053;147405;2020-06-05 22:10:55:596
2.403;0.105;-11.074;0.4152;-0.4808;-1.4888;-0.1404;-0.7193;-1.2632;147505;2020-06-05 22:10:55:696
2.282;0.225;-11.218;0.3849;-0.5154;-1.6251;0.4386;0.386;-1.1754;147605;2020-06-05 22:10:55:796
2.253;-0.003;-11.518;0.7733;-0.4373;-1.8334;0.5614;-0.7193;-1.0;147705;2020-06-05 22:10:55:896
1.896;0.107;-10.042;-0.1438;-0.1685;-0.4538;0.1404;0.4561;-0.4561;147805;2020-06-05 22:10:55:996
1.837;0.055;-10.064;-0.027;-0.1391;-0.4381;0.0526;-1.0;0.193;147905;2020-06-05 22:10:56:096
1.6;0.243;-9.858;0.0176;-0.1166;-0.1865;-0.5965;0.7895;1.2807;148005;2020-06-05 22:10:56:196
1.248;0.384;-8.57;-0.4729;-0.0973;1.0725;-0.1579;-0.6842;2.2281;148105;2020-06-05 22:10:56:296
1.189;0.081;-8.861;-0.7099;-0.002;0.7597;-0.0351;0.0526;3.6491;148205;2020-06-05 22:10:56:396
1.138;-0.909;-8.983;-0.3162;-0.2725;0.6943;-0.3158;-0.5263;4.3509;148305;2020-06-05 22:10:56:496
0.985;-0.76;-8.804;-0.2619;-0.1601;0.9045;-1.0;0.614;4.9474;148405;2020-06-05 22:10:56:596
1.048;-1.061;-8.505;-0.247;-0.7406;1.2105;-0.8947;-0.1579;5.1053;148505;2020-06-05 22:10:56:696
1.168;-0.954;-8.558;-0.1584;-0.8035;1.1574;-0.8596;0.1053;4.7544;148605;2020-06-05 22:10:56:796
1.62;-1.058;-8.818;0.6519;-1.0661;0.9408;-0.5614;-0.8772;4.1404;148705;2020-06-05 22:10:56:896
2.148;-0.658;-10.081;1.2121;-0.7513;-0.3196;-0.4561;1.4737;2.5965;148805;2020-06-05 22:10:56:996
2.395;-0.76;-9.158;0.6866;-0.6487;0.4981;0.2105;-0.6316;1.386;148905;2020-06-05 22:10:57:096
2.686;-0.95;-10.266;1.1235;-0.5902;-0.5913;0.1053;0.0877;-0.9649;149005;2020-06-05 22:10:57:196
2.609;-0.861;-10.586;1.1482;-0.6089;-0.892;0.193;-0.386;-2.614;149105;2020-06-05 22:10:57:296
2.351;-1.206;-11.012;0.5975;-1.0925;-1.3641;0.7719;0.807;-4.8772;149205;2020-06-05 22:10:57:396
1.616;-1.443;-11.04;-0.0691;-1.4399;-1.3792;1.193;-1.2281;-6.1404;149305;2020-06-05 22:10:57:496
1.373;-2.218;-11.922;-0.4371;-2.1876;-2.2839;1.6491;0.9298;-7.5439;149405;2020-06-05 22:10:57:596
0.645;-2.128;-11.265;-0.9173;-2.0404;-1.584;1.4737;-1.7895;-7.9649;149505;2020-06-05 22:10:57:696
0.811;-2.211;-12.247;-0.3818;-2.2713;-2.5134;0.6842;1.4561;-7.8246;149605;2020-06-05 22:10:57:796
0.384;-0.808;-10.379;-0.9789;-1.0827;-0.6714;1.2807;-0.8947;-6.9649;149705;2020-06-05 22:10:57:896
0.905;-0.533;-11.473;0.023;-0.4823;-1.7062;0.8246;1.1053;-5.1228;149804;2020-06-05 22:10:57:995
0.887;0.338;-9.273;-0.9276;0.6757;0.3584;1.0;-0.1228;-3.3333;149905;2020-06-05 22:10:58:096
1.455;0.329;-11.208;0.2029;0.9278;-1.5001;-0.1754;0.5965;-0.5439;150005;2020-06-05 22:10:58:196
0.992;0.701;-9.429;-0.2979;0.9136;0.2901;-0.5263;-0.7368;1.4912;150105;2020-06-05 22:10:58:296
0.758;0.452;-10.197;-0.2896;0.3635;-0.4469;-0.8772;0.9298;4.2807;150205;2020-06-05 22:10:58:396
0.165;-0.878;-9.261;-1.4911;-1.0302;0.4036;-0.8596;-0.5439;6.7544;150305;2020-06-05 22:10:58:496
0.043;-1.892;-10.322;-1.0195;-1.8249;-0.5733;-0.9298;-0.2807;8.0877;150405;2020-06-05 22:10:58:596
-0.547;-2.602;-9.221;-2.0194;-2.6452;0.4744;-1.5439;-0.0877;9.2456;150505;2020-06-05 22:10:58:696
-0.295;-3.016;-10.058;-1.3026;-2.9669;-0.3034;-0.9123;-0.5439;9.5263;150605;2020-06-05 22:10:58:796
0.317;-3.047;-9.802;-1.2413;-2.8848;-0.1213;-1.5088;0.6842;8.5789;150705;2020-06-05 22:10:58:896
1.052;-2.825;-10.27;-0.5435;-2.7452;-0.5943;-1.6491;-0.1754;7.3509;150805;2020-06-05 22:10:58:996
2.065;-1.559;-10.093;0.5204;-1.9179;-0.4154;-1.0351;-0.0877;4.807;150905;2020-06-05 22:10:59:096
2.565;-0.841;-9.823;0.7671;-1.2304;-0.1904;-0.2807;0.2281;2.7895;151005;2020-06-05 22:10:59:196
2.886;-0.962;-9.871;0.962;-0.6624;-0.2596;0.8596;-0.2807;-0.4912;151105;2020-06-05 22:10:59:296
2.8;-1.672;-10.418;0.9966;-0.9148;-0.8084;0.6316;-0.1053;-2.807;151205;2020-06-05 22:10:59:396
2.124;-1.913;-9.827;0.2261;-1.4292;-0.2179;0.2281;-0.4386;-5.8421;151305;2020-06-05 22:10:59:496
1.031;-2.059;-9.519;-0.6014;-2.4;0.1448;0.5965;0.0351;-7.3509;151405;2020-06-05 22:10:59:596
0.408;-2.334;-9.932;-0.8633;-2.6132;-0.2121;1.6842;0.5965;-8.6667;151505;2020-06-05 22:10:59:696
-0.233;-3.245;-9.41;-2.2477;-2.8564;0.1796;2.1754;0.4386;-8.8947;151605;2020-06-05 22:10:59:796
-0.172;-2.663;-10.036;-1.8729;-2.1473;-0.3918;0.807;-0.5614;-8.6316;151705;2020-06-05 22:10:59:896
-0.088;-1.421;-9.141;-1.676;-1.5569;0.5353;0.6316;0.193;-7.7544;151805;2020-06-05 22:10:59:996
0.198;-0.276;-9.291;-1.0448;-0.5101;0.4338;1.0351;-0.4211;-5.4035;151905;2020-06-05 22:11:00:096
1.011;-0.045;-10.231;-0.2777;0.1424;-0.5112;0.5965;0.9298;-3.7018;152005;2020-06-05 22:11:00:196
1.004;0.511;-8.915;-0.9345;0.6576;0.697;0.2632;-0.7193;-0.8772;152105;2020-06-05 22:11:00:296
1.321;0.703;-10.339;-0.0183;0.8982;-0.6262;-0.0877;-0.1053;0.9825;152205;2020-06-05 22:11:00:396
1.343;0.124;-10.605;0.1884;0.3124;-0.8684;-0.7368;0.2105;3.4737;152305;2020-06-05 22:11:00:496
0.853;-0.026;-9.996;-0.8922;-0.2539;-0.3486;-1.1228;0.5965;4.7895;152405;2020-06-05 22:11:00:596
0.922;-0.786;-10.728;-0.5689;-0.8609;-1.0356;-0.4211;-0.7544;6.386;152504;2020-06-05 22:11:00:695
0.973;-1.48;-11.317;-0.7279;-1.4631;-1.659;-1.4561;1.5088;6.7018;152605;2020-06-05 22:11:00:796
0.993;-1.697;-10.501;-0.6071;-1.7948;-0.8263;-0.7719;-1.5789;6.7719;152705;2020-06-05 22:11:00:896
1.636;-1.239;-11.803;0.3661;-1.3375;-2.0794;-0.7544;1.3684;6.2807;152805;2020-06-05 22:11:00:996
1.689;-1.545;-9.724;-0.363;-1.477;-0.1347;-0.5965;-1.4737;5.0351;152905;2020-06-05 22:11:01:096
2.535;-1.103;-11.953;1.4451;-0.9359;-2.2085;-0.7193;0.5088;3.8421;153005;2020-06-05 22:11:01:196
2.389;-0.946;-9.729;0.803;-1.1419;-0.0534;-0.6667;-0.6842;1.7544;153105;2020-06-05 22:11:01:296
2.44;-0.152;-9.866;0.9822;-0.5804;-0.1778;-0.0175;0.6316;0.5439;153205;2020-06-05 22:11:01:396
2.189;-0.588;-8.69;0.6925;-0.6939;1.0012;0.7193;-1.3509;-1.0877;153305;2020-06-05 22:11:01:496
2.157;-0.82;-9.823;0.7523;-0.6052;-0.1199;0.0526;1.1228;-2.1754;153405;2020-06-05 22:11:01:596
1.565;-0.61;-7.598;-0.2589;-0.49;2.0368;0.5965;-1.1053;-3.1228;153505;2020-06-05 22:11:01:696
1.611;-0.617;-9.281;0.8195;-0.431;0.4919;0.2632;-0.4561;-3.5263;153605;2020-06-05 22:11:01:796
1.346;-0.423;-8.352;0.2956;-0.3192;1.3977;0.5088;0.6316;-3.6316;153705;2020-06-05 22:11:01:896
1.216;-0.597;-8.03;-0.6264;-0.3423;1.5987;0.8246;0.4561;-3.386;153805;2020-06-05 22:11:01:996
1.291;-0.354;-8.494;-0.3414;-0.0021;1.1694;0.4211;-0.7719;-2.8421;153905;2020-06-05 22:11:02:096
1.525;-0.132;-9.432;0.0936;0.1732;0.2648;0.2105;0.6491;-2.4035;154005;2020-06-05 22:11:02:196
1.434;-0.289;-8.144;-0.6709;-0.182;1.4335;0.0;-1.0526;-1.5789;154105;2020-06-05 22:11:02:296
1.808;0.318;-10.32;0.356;-0.1151;-0.6311;-0.4912;0.3684;-1.1053;154205;2020-06-05 22:11:02:396
1.637;0.599;-9.116;-0.1778;-0.0462;0.4996;0.5789;-0.4737;-0.2807;154305;2020-06-05 22:11:02:496
2.345;-0.337;-11.466;0.704;-0.4496;-1.7983;0.2632;0.4561;-0.1053;154405;2020-06-05 22:11:02:596
2.194;-0.087;-10.308;0.1508;-0.2796;-0.7185;-0.0702;-0.8947;0.0;154505;2020-06-05 22:11:02:696
2.571;0.005;-12.246;0.9533;-0.2771;-2.5778;-0.1404;0.6667;-0.0351;154605;2020-06-05 22:11:02:796
2.433;-0.174;-10.943;0.5314;-0.565;-1.3304;-0.1228;-0.807;-0.2456;154706;2020-06-05 22:11:02:897
2.413;0.512;-11.569;0.7372;-0.0424;-1.9225;0.0351;0.6491;-0.3684;154805;2020-06-05 22:11:02:996
2.355;0.07;-11.054;0.5091;-0.1221;-1.4246;0.7895;-0.6316;-0.386;154905;2020-06-05 22:11:03:096
2.504;-0.47;-11.951;0.8633;-0.1795;-2.2869;-0.0702;0.6491;-0.4912;155005;2020-06-05 22:11:03:196
1.99;0.275;-10.089;0.2016;0.2664;-0.4468;-0.1053;-0.807;-0.2281;155105;2020-06-05 22:11:03:296
1.837;0.187;-9.848;0.1658;0.1345;-0.1849;0.0175;0.5088;0.1053;155205;2020-06-05 22:11:03:396
1.787;0.023;-9.796;0.2234;0.1155;-0.1152;0.0702;-0.5789;0.8772;155305;2020-06-05 22:11:03:496
1.527;0.375;-9.416;0.0358;0.6714;0.2721;0.1053;0.6667;1.8421;155405;2020-06-05 22:11:03:596
1.452;-0.288;-8.725;-0.1906;0.3734;0.9205;-0.0175;-0.3158;2.5614;155505;2020-06-05 22:11:03:696
1.24;-0.441;-8.524;-0.358;0.0984;1.1365;-1.1053;0.3333;3.2632;155605;2020-06-05 22:11:03:796
1.065;-0.222;-8.208;-0.0685;-0.0176;1.5308;-0.5789;-1.193;3.7895;155705;2020-06-05 22:11:03:896
1.173;-0.377;-8.654;-0.1143;-0.3372;1.0677;-0.6667;1.5965;4.0526;155805;2020-06-05 22:11:03:996
1.139;-0.751;-7.283;-0.6669;-0.5952;2.3547;-0.2456;-1.1053;4.0351;155905;2020-06-05 22:11:04:096
1.934;-0.796;-10.099;1.2137;-0.2554;-0.3338;-0.386;1.2281;3.3333;156005;2020-06-05 22:11:04:196
1.747;-0.79;-8.275;0.0026;-0.4047;1.3676;-0.7193;0.6667;2.5439;156105;2020-06-05 22:11:04:296
2.377;-0.366;-10.047;0.9391;-0.0865;-0.3504;-0.1579;0.2807;1.0702;156205;2020-06-05 22:11:04:396
2.321;-0.535;-8.936;0.5898;-0.1981;0.7108;0.2632;-0.4386;-0.0877;156305;2020-06-05 22:11:04:496
2.675;-0.707;-11.193;1.2292;-0.1644;-1.5087;0.2632;1.2807;-2.1404;156405;2020-06-05 22:11:04:596
2.211;-0.903;-9.468;-0.2711;-0.4154;0.0068;0.9123;0.0526;-3.3684;156505;2020-06-05 22:11:04:696
2.226;-1.416;-12.212;0.5275;-0.9432;-2.5651;0.4737;0.2105;-5.3509;156605;2020-06-05 22:11:04:796
1.655;-1.617;-10.776;-0.5769;-1.5809;-1.2268;0.8246;0.4561;-6.2105;156705;2020-06-05 22:11:04:896
1.234;-1.698;-11.186;-0.6695;-2.2155;-1.5798;0.9474;-0.4386;-6.9123;156805;2020-06-05 22:11:04:996
1.022;-1.301;-11.449;-0.5014;-2.0153;-1.7878;1.0702;0.614;-6.8596;156905;2020-06-05 22:11:05:096
0.869;-1.164;-10.676;-0.6937;-1.3597;-0.9966;1.6491;-0.386;-6.0175;157005;2020-06-05 22:11:05:196
1.092;-0.753;-10.987;0.0257;-0.4958;-1.2419;0.8246;-0.7193;-5.1754;157105;2020-06-05 22:11:05:296
1.204;0.063;-10.296;-0.3083;0.2305;-0.6081;0.1754;0.8772;-3.193;157205;2020-06-05 22:11:05:396
1.13;0.583;-9.348;-0.5146;0.5355;0.3196;0.193;-1.0175;-1.4912;157305;2020-06-05 22:11:05:496
1.183;0.991;-10.168;0.0078;0.8399;-0.4332;-0.1228;0.9649;1.2281;157405;2020-06-05 22:11:05:596
0.95;0.498;-9.124;-0.6576;0.5089;0.55;0.0;-0.2281;3.1228;157505;2020-06-05 22:11:05:696
0.684;-0.603;-9.834;-1.0771;-0.2172;-0.1945;-1.1228;0.7895;5.4737;157605;2020-06-05 22:11:05:796
0.229;-1.285;-9.143;-1.4579;-1.0265;0.514;-1.4211;-0.9825;6.7719;157705;2020-06-05 22:11:05:896
-0.052;-1.498;-9.848;-1.3972;-1.8178;-0.1393;-1.4211;0.6316;8.1053;157805;2020-06-05 22:11:05:996
-0.096;-2.201;-9.015;-1.4843;-2.375;0.6913;-0.6491;-0.7018;8.5789;157905;2020-06-05 22:11:06:096
0.645;-2.642;-10.403;-0.4984;-2.2858;-0.6698;-1.1754;1.1228;7.9825;158005;2020-06-05 22:11:06:196
0.944;-2.493;-9.494;-0.7737;-2.2784;0.1587;-1.7368;0.0877;6.9474;158105;2020-06-05 22:11:06:296
1.992;-1.136;-10.551;0.7882;-1.3389;-0.8206;-0.8421;0.4035;4.9474;158205;2020-06-05 22:11:06:396
2.269;-0.925;-9.07;0.4307;-1.0578;0.5619;-0.1754;0.1053;3.2105;158305;2020-06-05 22:11:06:496
3.006;-1.009;-11.044;1.8475;-0.4252;-1.3235;0.386;0.4561;0.193;158405;2020-06-05 22:11:06:596
2.655;-1.137;-9.37;1.054;-0.2796;0.267;0.5789;-0.2807;-1.8421;158505;2020-06-05 22:11:06:696
2.303;-1.749;-10.226;0.7496;-0.8935;-0.581;0.193;-0.0877;-4.7544;158605;2020-06-05 22:11:06:796
1.622;-1.642;-9.621;-0.118;-1.2813;0.0233;0.4386;-0.2632;-6.2807;158705;2020-06-05 22:11:06:896
0.779;-2.122;-10.328;-1.1997;-2.0341;-0.7234;1.7193;1.1754;-7.6842;158805;2020-06-05 22:11:06:996
0.185;-2.577;-9.225;-2.1539;-2.3222;0.2952;2.0702;-0.9649;-8.1404;158905;2020-06-05 22:11:07:096
0.281;-2.584;-10.271;-1.6512;-2.5154;-0.6568;0.8596;0.4211;-8.2105;159005;2020-06-05 22:11:07:196
0.007;-1.65;-8.913;-1.8108;-2.1401;0.7112;0.7193;-0.8596;-7.5439;159105;2020-06-05 22:11:07:296
0.557;-0.509;-10.352;-0.2072;-0.958;-0.5855;0.8772;1.2281;-5.5965;159205;2020-06-05 22:11:07:396
0.701;-0.112;-9.094;-0.7022;-0.191;0.6114;1.193;0.2456;-3.9825;159305;2020-06-05 22:11:07:496
1.472;0.232;-11.029;0.2827;0.6767;-1.3049;0.1228;0.8596;-1.5088;159405;2020-06-05 22:11:07:596
1.027;0.64;-8.493;-0.9006;0.9514;1.1173;-0.0351;-0.6491;0.2807;159505;2020-06-05 22:11:07:696
