sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.999;-0.083;-9.785;0.178;0.01;-0.1494;0.0351;0.0;-0.7544;21811;2020-06-05 23:02:12:368
1.946;-0.095;-9.827;0.1253;-0.0922;-0.1908;0.0175;0.0175;-0.7018;21911;2020-06-05 23:02:12:468
1.933;-0.011;-9.997;0.1086;-0.0648;-0.3617;0.1053;0.0351;-0.6842;22011;2020-06-05 23:02:12:568
1.914;0.019;-9.971;0.1112;-0.0203;-0.3316;0.1579;-0.0526;-0.7368;22111;2020-06-05 23:02:12:668
2.045;-0.149;-9.815;0.2225;-0.1906;-0.1793;0.1404;-0.0175;-0.7544;22211;2020-06-05 23:02:12:768
1.986;-0.089;-9.973;0.1581;-0.1551;-0.3384;0.1053;0.0526;-0.7719;22311;2020-06-05 23:02:12:868
1.986;-0.069;-9.88;0.1913;-0.1301;-0.2392;0.1053;0.0;-0.7719;22411;2020-06-05 23:02:12:968
2.08;-0.02;-9.974;0.2924;-0.1149;-0.3321;0.0877;-0.1228;-0.7018;22511;2020-06-05 23:02:13:068
2.026;-0.074;-9.786;0.2142;-0.2281;-0.1494;0.1228;0.0526;-0.4912;22611;2020-06-05 23:02:13:168
2.102;-0.026;-10.008;0.2865;-0.1444;-0.3716;0.0526;0.0175;-0.3333;22711;2020-06-05 23:02:13:268
2.027;-0.105;-10.065;0.2459;-0.2456;-0.4225;0.0351;0.0175;-0.4035;22811;2020-06-05 23:02:13:368
2.087;0.063;-9.769;0.2745;-0.1121;-0.1329;0.0351;-0.1404;-0.4211;22911;2020-06-05 23:02:13:468
2.029;0.247;-9.994;0.2562;0.001;-0.3521;-0.0175;0.2105;-0.3333;23011;2020-06-05 23:02:13:568
1.962;0.07;-9.812;0.1638;-0.2187;-0.1759;0.0175;-0.1053;-0.2632;23111;2020-06-05 23:02:13:668
2.106;0.1;-10.046;0.4101;-0.1947;-0.3916;-0.0175;0.1053;-0.2982;23211;2020-06-05 23:02:13:768
2.059;0.171;-9.811;0.1057;-0.1591;-0.1875;0.0526;0.0877;-0.386;23311;2020-06-05 23:02:13:868
1.977;0.214;-10.112;0.2286;-0.0972;-0.4675;0.0702;-0.0526;-0.3158;23411;2020-06-05 23:02:13:968
2.05;0.107;-9.912;0.2925;-0.207;-0.2692;0.0351;0.0175;-0.2982;23511;2020-06-05 23:02:14:068
1.962;0.298;-9.896;0.2003;-0.0149;-0.254;0.0702;0.0;-0.2281;23611;2020-06-05 23:02:14:168
2.079;0.084;-10.003;0.3192;-0.217;-0.3602;0.0175;-0.0175;-0.1404;23711;2020-06-05 23:02:14:268
1.96;0.181;-9.914;0.2255;-0.13;-0.267;0.0;-0.0175;-0.1053;23811;2020-06-05 23:02:14:368
1.945;0.295;-9.993;0.2208;-0.0224;-0.3443;0.0;0.0175;-0.1053;23911;2020-06-05 23:02:14:468
2.001;0.131;-9.9;0.2631;-0.1908;-0.2539;0.0351;-0.0702;-0.0526;24011;2020-06-05 23:02:14:568
1.952;0.128;-9.86;0.2463;-0.1586;-0.2071;0.0351;-0.0526;-0.0877;24111;2020-06-05 23:02:14:668
1.197;0.498;-8.864;-0.6224;0.3124;0.7706;0.0526;0.2281;1.193;24211;2020-06-05 23:02:14:768
1.319;-0.083;-9.519;-0.4898;0.1263;0.1171;-0.0702;-0.1228;2.3158;24311;2020-06-05 23:02:14:868
1.235;-0.306;-9.336;-0.5743;-0.0029;0.2975;-0.7193;0.0175;3.7193;24411;2020-06-05 23:02:14:968
1.306;-0.566;-9.9;-0.3293;-0.3902;-0.2323;-0.9123;-0.0526;4.2632;24511;2020-06-05 23:02:15:068
1.379;-0.551;-9.968;-0.2997;-0.5044;-0.3062;-0.8421;0.0526;4.5439;24611;2020-06-05 23:02:15:168
1.811;-0.763;-10.51;0.4304;-0.5475;-0.8034;-0.4561;-0.3684;4.3684;24711;2020-06-05 23:02:15:268
2.124;-0.775;-10.718;0.6337;-0.4214;-1.0317;-0.4211;0.386;3.4035;24811;2020-06-05 23:02:15:368
2.463;-0.726;-10.867;0.9689;-0.3074;-1.1839;-0.3684;-0.1053;2.4561;24911;2020-06-05 23:02:15:468
2.656;-0.574;-11.007;1.1335;-0.2291;-1.3254;-0.2982;0.2105;0.6842;25011;2020-06-05 23:02:15:568
2.706;-0.404;-11.019;1.2464;-0.2378;-1.323;-0.0351;-0.3684;-0.5263;25112;2020-06-05 23:02:15:669
2.394;-0.43;-10.528;0.7469;-0.2895;-0.8617;0.4737;0.3333;-2.2281;25211;2020-06-05 23:02:15:768
2.202;-0.758;-10.612;0.5485;-0.4255;-0.9515;0.807;-0.2456;-3.1754;25311;2020-06-05 23:02:15:868
1.966;-0.885;-10.355;0.0927;-0.523;-0.7052;0.5614;-0.0702;-4.2281;25411;2020-06-05 23:02:15:968
1.539;-0.671;-10.099;-0.1695;-0.494;-0.4439;0.5263;-0.1053;-4.5088;25511;2020-06-05 23:02:16:068
1.325;-0.563;-9.652;-0.3676;-0.537;0.0074;0.5965;-0.0877;-4.2456;25611;2020-06-05 23:02:16:168
1.242;-0.141;-9.581;-0.3645;-0.1797;0.0931;0.6316;0.0877;-3.6667;25711;2020-06-05 23:02:16:268
1.224;0.053;-8.911;-0.7006;0.1329;0.7046;0.614;0.0702;-2.3333;25811;2020-06-05 23:02:16:368
1.331;0.154;-9.156;-0.3123;0.3379;0.5102;0.3333;-0.4912;-1.2807;25911;2020-06-05 23:02:16:468
1.307;0.332;-8.991;-0.5085;0.3846;0.646;-0.2456;0.3684;0.4035;26011;2020-06-05 23:02:16:568
1.284;0.292;-9.018;-0.5515;0.2601;0.6153;-0.3509;-0.1228;1.5614;26111;2020-06-05 23:02:16:668
1.21;0.014;-9.116;-0.6077;0.026;0.5207;-0.4211;0.0;3.0526;26211;2020-06-05 23:02:16:768
1.312;-0.284;-9.686;-0.2794;-0.0512;-0.0121;-0.2982;-0.3158;3.807;26311;2020-06-05 23:02:16:868
1.411;-0.624;-9.745;-0.3222;-0.1105;-0.1064;-0.5965;0.5439;4.3509;26411;2020-06-05 23:02:16:968
1.643;-0.876;-10.194;0.1064;-0.2506;-0.5287;-0.6316;-0.2456;4.3333;26511;2020-06-05 23:02:17:068
2.017;-0.735;-10.546;0.6457;-0.3543;-0.8432;-0.8947;0.2456;3.6842;26611;2020-06-05 23:02:17:168
2.244;-0.483;-10.53;0.9797;-0.3431;-0.8062;-0.6316;-0.2982;2.9474;26711;2020-06-05 23:02:17:268
2.577;-0.325;-10.794;1.2523;-0.166;-1.0785;0.0175;0.4386;1.3333;26811;2020-06-05 23:02:17:368
2.709;-0.632;-10.856;1.3846;-0.257;-1.1464;0.2456;-0.2982;0.1579;26911;2020-06-05 23:02:17:468
2.589;-0.65;-10.801;1.1503;-0.2585;-1.1084;0.0877;0.1754;-1.6491;27011;2020-06-05 23:02:17:568
2.37;-0.573;-10.674;0.9649;-0.3074;-0.9722;0.2281;-0.2456;-2.6667;27111;2020-06-05 23:02:17:668
2.146;-0.665;-10.703;0.704;-0.5369;-1.0038;0.4386;0.1404;-3.807;27211;2020-06-05 23:02:17:768
1.653;-0.536;-10.088;0.1097;-0.4589;-0.4038;0.7544;-0.0702;-4.1754;27311;2020-06-05 23:02:17:868
1.389;-0.671;-9.644;-0.1677;-0.4658;-0.4051;0.8596;0.0351;-4.2105;27411;2020-06-05 23:02:17:968
1.373;-0.427;-9.82;-0.126;-0.1267;-0.1333;0.5789;-0.5439;-3.8772;27511;2020-06-05 23:02:18:068
1.321;-0.154;-9.476;-0.2056;-0.0131;0.2101;0.1754;0.2807;-2.8596;27611;2020-06-05 23:02:18:168
1.264;0.322;-9.008;-0.2478;0.1903;0.6805;0.1754;-0.386;-1.8947;27711;2020-06-05 23:02:18:268
1.345;0.486;-9.308;-0.0535;0.3142;0.3969;0.1053;0.4386;-0.2105;27811;2020-06-05 23:02:18:368
1.28;0.332;-8.868;-0.305;0.3677;0.8097;0.193;-0.2281;0.9649;27911;2020-06-05 23:02:18:468
1.368;-0.039;-9.447;-0.2458;0.2313;0.2222;-0.4386;0.4737;2.5614;28011;2020-06-05 23:02:18:568
1.264;-0.203;-9.148;-0.4227;0.0306;0.5097;-0.6667;-0.2632;3.3684;28111;2020-06-05 23:02:18:668
1.355;-0.298;-9.834;-0.1299;-0.2077;-0.1408;-0.7368;0.3509;4.1228;28211;2020-06-05 23:02:18:768
1.54;-0.611;-9.848;0.0642;-0.3913;-0.1555;-0.4912;-0.2105;4.2807;28312;2020-06-05 23:02:18:869
1.885;-0.707;-10.629;0.645;-0.288;-0.9101;-0.3158;0.2456;3.9123;28412;2020-06-05 23:02:18:969
2.067;-0.81;-10.33;0.7656;-0.2892;-0.624;-0.4035;0.0;3.2456;28511;2020-06-05 23:02:19:068
2.517;-0.635;-11.042;1.2671;-0.2543;-1.3228;-0.5439;0.3333;1.807;28611;2020-06-05 23:02:19:168
2.582;-0.423;-10.502;1.2683;-0.2488;-0.7853;-0.2456;-0.4561;0.7193;28711;2020-06-05 23:02:19:268
2.683;-0.308;-11.122;1.6277;-0.217;-1.3727;0.1404;0.4035;-1.0;28811;2020-06-05 23:02:19:368
2.419;-0.537;-10.781;1.0961;-0.2107;-1.0695;0.5965;-0.0526;-2.0526;28911;2020-06-05 23:02:19:468
2.196;-0.846;-10.787;0.8059;-0.3067;-1.0944;0.5965;0.0;-3.4035;29011;2020-06-05 23:02:19:568
1.814;-0.736;-10.524;0.448;-0.2308;-0.8261;0.4737;-0.4386;-4.0175;29111;2020-06-05 23:02:19:668
1.564;-0.681;-10.113;-0.0199;-0.3732;-0.44;0.4035;0.3158;-4.3333;29211;2020-06-05 23:02:19:768
1.328;-0.253;-9.658;-0.2087;-0.1639;0.0271;0.5614;-0.3509;-4.0702;29311;2020-06-05 23:02:19:868
1.297;-0.09;-9.614;-0.3193;0.0022;0.0581;0.614;0.4386;-3.1754;29411;2020-06-05 23:02:19:968
1.217;0.034;-8.87;-0.565;0.2244;0.7715;0.614;-0.4211;-2.2807;29511;2020-06-05 23:02:20:068
1.458;0.123;-9.607;-0.0169;0.3585;0.0853;-0.1053;0.3158;-0.7544;29611;2020-06-05 23:02:20:168
1.284;0.398;-8.887;-0.2435;0.3604;0.7999;-0.2632;-0.2105;0.3684;29711;2020-06-05 23:02:20:268
1.326;0.329;-9.354;-0.1081;0.2029;0.3464;-0.3684;0.193;2.0351;29811;2020-06-05 23:02:20:368
1.234;-0.087;-9.106;-0.2737;-0.1509;0.5839;-0.3509;-0.1228;2.9825;29911;2020-06-05 23:02:20:468
1.381;-0.313;-9.966;0.0395;-0.1988;-0.2522;-0.386;0.3684;3.9825;30011;2020-06-05 23:02:20:568
1.479;-0.775;-9.846;-0.1382;-0.4666;-0.1785;-0.5965;0.2105;4.2807;30111;2020-06-05 23:02:20:668
1.709;-0.788;-10.417;0.2527;-0.4996;-0.7234;-0.807;0.1053;4.1579;30211;2020-06-05 23:02:20:768
2.043;-0.644;-10.406;0.6719;-0.5259;-0.6964;-0.6842;-0.1404;3.7018;30311;2020-06-05 23:02:20:868
2.363;-0.478;-10.958;1.1329;-0.3752;-1.2293;-0.2982;0.2281;2.5614;30411;2020-06-05 23:02:20:968
2.481;-0.44;-10.436;1.1024;-0.24;-0.7288;0.0526;-0.1754;1.4035;30511;2020-06-05 23:02:21:068
2.782;-0.652;-11.302;1.6051;-0.2404;-1.5749;0.0;0.2281;-0.386;30611;2020-06-05 23:02:21:168
2.594;-0.632;-10.647;1.2988;-0.3032;-0.9318;0.0351;-0.2456;-1.5614;30711;2020-06-05 23:02:21:268
2.353;-0.464;-10.858;1.1915;-0.2787;-1.1221;0.3509;0.2281;-3.0351;30811;2020-06-05 23:02:21:368
1.989;-0.562;-10.182;0.6661;-0.31;-0.4683;0.7368;-0.193;-3.7193;30911;2020-06-05 23:02:21:468
1.728;-0.761;-10.583;0.3145;-0.1805;-0.8961;0.8246;0.386;-4.2982;31011;2020-06-05 23:02:21:568
1.403;-0.748;-9.567;-0.396;-0.0918;0.0509;0.807;-0.2807;-4.2807;31111;2020-06-05 23:02:21:668
1.403;-0.368;-10.05;-0.1811;0.1397;-0.3855;0.2807;0.1053;-3.7544;31211;2020-06-05 23:02:21:768
1.228;0.119;-9.034;-0.5829;0.2402;0.6032;0.2807;0.0;-3.0175;31311;2020-06-05 23:02:21:868
1.334;0.288;-9.301;-0.3721;0.3178;0.356;0.2281;0.1404;-1.5439;31411;2020-06-05 23:02:21:968
1.279;0.419;-8.851;-0.4982;0.4964;0.793;0.193;-0.0351;-0.4211;31511;2020-06-05 23:02:22:068
1.417;0.231;-9.488;-0.1362;0.4771;0.1917;-0.0351;0.0877;1.2807;31611;2020-06-05 23:02:22:168
1.28;-0.116;-9.009;-0.4503;0.1151;0.641;-0.5263;0.1754;2.386;31711;2020-06-05 23:02:22:268
1.325;-0.171;-9.705;-0.1497;-0.0894;-0.0102;-0.7719;-0.0702;3.5789;31811;2020-06-05 23:02:22:368
1.298;-0.257;-9.645;-0.1734;-0.3028;0.0505;-0.6842;0.0351;4.0877;31911;2020-06-05 23:02:22:468
1.545;-0.608;-10.072;0.0919;-0.5641;-0.3737;-0.5088;0.0526;4.2982;32011;2020-06-05 23:02:22:568
1.728;-0.671;-10.208;0.237;-0.4852;-0.5171;-0.4211;0.0351;4.0351;32111;2020-06-05 23:02:22:668
2.229;-0.817;-10.995;0.8259;-0.5;-1.2944;-0.5965;0.386;3.0526;32211;2020-06-05 23:02:22:768
2.456;-0.466;-10.478;0.8762;-0.3648;-0.8;-0.5614;0.0;2.1228;32311;2020-06-05 23:02:22:868
2.688;-0.329;-11.188;1.3523;-0.2709;-1.4729;-0.0702;0.0351;0.5088;32411;2020-06-05 23:02:22:968
2.571;-0.403;-10.568;1.0835;-0.2723;-0.8757;0.193;0.0877;-0.614;32511;2020-06-05 23:02:23:068
2.506;-0.549;-10.994;1.0746;-0.2661;-1.2965;0.4912;0.1579;-2.2456;32612;2020-06-05 23:02:23:169
2.207;-0.723;-10.368;0.6138;-0.3441;-0.699;0.5789;-0.2632;-3.1053;32710;2020-06-05 23:02:23:267
1.919;-0.714;-10.689;0.6137;-0.3369;-0.9769;0.386;0.1579;-4.0175;32811;2020-06-05 23:02:23:368
1.432;-0.509;-9.583;-0.2203;-0.2792;0.0807;0.614;0.0526;-4.2105;32912;2020-06-05 23:02:23:469
1.395;-0.351;-9.962;-0.1719;-0.0661;-0.2855;0.7193;0.0877;-3.8772;33012;2020-06-05 23:02:23:569
1.295;-0.227;-9.397;-0.4765;0.129;0.2417;0.7368;0.1053;-3.2982;33111;2020-06-05 23:02:23:668
1.385;-0.067;-9.438;-0.3956;0.4115;0.1938;0.3333;-0.0175;-2.0877;33211;2020-06-05 23:02:23:768
1.388;0.081;-9.212;-0.4971;0.4218;0.4057;-0.0526;0.0526;-1.1053;33311;2020-06-05 23:02:23:868
1.35;0.457;-9.166;-0.3699;0.5281;0.4884;-0.193;0.0;0.5439;33411;2020-06-05 23:02:23:968
1.291;0.226;-8.986;-0.5363;0.3291;0.6487;-0.1754;0.1228;1.614;33511;2020-06-05 23:02:24:068
1.375;-0.043;-9.528;-0.2858;0.247;0.1326;-0.2632;-0.0351;2.9825;33611;2020-06-05 23:02:24:168
1.373;-0.266;-9.596;-0.2379;0.1776;0.0673;-0.4561;0.2105;3.614;33711;2020-06-05 23:02:24:268
1.553;-0.668;-10.178;0.0727;-0.1808;-0.496;-0.8246;0.193;4.0351;33811;2020-06-05 23:02:24:368
1.708;-0.572;-10.016;0.2255;-0.397;-0.3236;-0.9298;0.0351;3.9474;33911;2020-06-05 23:02:24:468
2.045;-0.506;-10.684;0.8373;-0.4346;-0.9523;-0.4912;0.0;3.386;34011;2020-06-05 23:02:24:568
2.334;-0.468;-10.436;0.8742;-0.3588;-0.7392;-0.2982;0.3333;2.6491;34111;2020-06-05 23:02:24:668
2.614;-0.529;-11.069;1.2592;-0.2542;-1.3603;0.0;0.0351;1.0702;34211;2020-06-05 23:02:24:768
2.676;-0.605;-10.923;1.1772;-0.2867;-1.2368;-0.0702;0.1404;-0.0526;34311;2020-06-05 23:02:24:868
2.598;-0.446;-11.066;1.2053;-0.3195;-1.3596;0.0;0.0526;-1.7018;34411;2020-06-05 23:02:24:968
2.202;-0.362;-10.271;0.6323;-0.3962;-0.5909;0.3684;0.1053;-2.5965;34511;2020-06-05 23:02:25:068
2.025;-0.549;-10.57;0.5911;-0.4177;-0.8696;0.7544;0.0;-3.5614;34611;2020-06-05 23:02:25:168
1.659;-0.719;-9.991;-0.0274;-0.4107;-0.3354;0.7368;0.1579;-3.9123;34711;2020-06-05 23:02:25:268
1.522;-0.544;-10.011;-0.0644;-0.2424;-0.3382;0.5088;-0.2105;-3.9123;34811;2020-06-05 23:02:25:368
1.325;-0.131;-9.304;-0.2343;-0.0472;0.3775;0.3509;-0.0351;-3.5439;34911;2020-06-05 23:02:25:468
1.361;0.111;-9.504;-0.1349;0.1119;0.1879;0.3509;0.2456;-2.4912;35011;2020-06-05 23:02:25:568
1.313;0.277;-8.86;-0.4824;0.3181;0.7808;0.3684;0.2281;-1.5439;35111;2020-06-05 23:02:25:668
1.395;0.299;-9.204;-0.2357;0.4917;0.4642;0.193;-0.1404;0.0;35211;2020-06-05 23:02:25:768
1.412;0.211;-9.277;-0.2582;0.5004;0.382;-0.1053;0.3158;1.0175;35311;2020-06-05 23:02:25:868
1.388;-0.001;-9.395;-0.3299;0.2559;0.2566;-0.5789;0.0702;2.5088;35411;2020-06-05 23:02:25:968
1.291;-0.102;-9.185;-0.3736;0.0598;0.478;-0.5965;-0.0351;3.2456;35511;2020-06-05 23:02:26:068
1.483;-0.359;-9.967;0.0846;-0.0752;-0.2647;-0.4035;0.0702;3.8947;35611;2020-06-05 23:02:26:168
1.632;-0.583;-9.839;0.1044;-0.1298;-0.1627;-0.4737;0.3333;3.9649;35711;2020-06-05 23:02:26:268
1.94;-0.751;-10.458;0.6769;-0.1861;-0.7494;-0.4386;-0.0175;3.5088;35811;2020-06-05 23:02:26:368
2.241;-0.673;-10.451;0.8249;-0.3204;-0.7535;-0.6842;0.4211;2.8246;35911;2020-06-05 23:02:26:468
2.487;-0.344;-10.812;1.2658;-0.2165;-1.0825;-0.386;-0.2807;1.5088;36011;2020-06-05 23:02:26:568
2.572;-0.28;-10.587;1.222;-0.2099;-0.874;-0.0175;0.3158;0.4737;36111;2020-06-05 23:02:26:668
2.636;-0.48;-11.022;1.3216;-0.2178;-1.3074;0.386;-0.0526;-1.1053;36211;2020-06-05 23:02:26:768
2.485;-0.628;-10.819;0.9948;-0.247;-1.1337;0.3509;0.2281;-2.1228;36311;2020-06-05 23:02:26:868
2.179;-0.663;-10.735;0.7601;-0.2992;-1.0384;0.3509;-0.2456;-3.3333;36411;2020-06-05 23:02:26:968
1.92;-0.676;-10.466;0.4345;-0.4717;-0.7747;0.2982;0.193;-3.8246;36511;2020-06-05 23:02:27:068
1.55;-0.379;-10.039;-0.0053;-0.3776;-0.3565;0.614;0.1053;-3.9825;36611;2020-06-05 23:02:27:168
1.413;-0.281;-9.423;-0.3145;-0.1795;0.2408;0.7544;0.0526;-3.6842;36711;2020-06-05 23:02:27:268
1.4;-0.141;-9.706;-0.0721;0.0849;-0.0131;0.5088;-0.0877;-2.807;36811;2020-06-05 23:02:27:368
1.418;-0.049;-9.459;-0.1638;0.1589;0.217;0.1579;0.2456;-2.0;36911;2020-06-05 23:02:27:468
1.379;0.305;-9.161;-0.0923;0.2858;0.5346;-0.1228;-0.2632;-0.4737;37011;2020-06-05 23:02:27:568
1.37;0.475;-9.245;-0.1023;0.3073;0.4491;-0.1754;0.2632;0.5965;37111;2020-06-05 23:02:27:668
1.364;0.209;-9.322;-0.1081;0.1722;0.3735;-0.0526;0.0;2.1404;37211;2020-06-05 23:02:27:768
1.319;-0.192;-9.271;-0.3759;0.0426;0.3852;-0.2807;0.3684;2.9649;37311;2020-06-05 23:02:27:868
1.425;-0.472;-9.729;-0.114;-0.1104;-0.0506;-0.5439;-0.193;3.807;37410;2020-06-05 23:02:27:967
1.534;-0.531;-10.138;0.0609;-0.2104;-0.4479;-0.8246;0.4737;4.0;37510;2020-06-05 23:02:28:067
1.734;-0.584;-10.056;0.2846;-0.3762;-0.3593;-0.5263;-0.4035;3.8596;37610;2020-06-05 23:02:28:167
2.041;-0.533;-10.641;0.8015;-0.271;-0.9165;-0.3333;0.1754;3.386;37710;2020-06-05 23:02:28:267
2.369;-0.657;-10.587;1.1594;-0.241;-0.8641;-0.1754;-0.1579;2.0877;37810;2020-06-05 23:02:28:367
2.602;-0.549;-11.075;1.3885;-0.1305;-1.3527;-0.2281;0.3684;1.0351;37911;2020-06-05 23:02:28:468
2.646;-0.492;-10.806;1.4755;-0.1823;-1.0744;-0.0526;-0.3509;-0.614;38011;2020-06-05 23:02:28:568
2.583;-0.398;-10.957;1.4386;-0.198;-1.2194;0.0877;0.2632;-1.6842;38111;2020-06-05 23:02:28:668
2.249;-0.413;-10.526;0.9399;-0.1453;-0.8108;0.6842;-0.0877;-2.9825;38211;2020-06-05 23:02:28:768
1.895;-0.811;-10.307;0.3701;-0.263;-0.6351;0.7368;0.1053;-3.614;38311;2020-06-05 23:02:28:868
1.692;-0.709;-10.26;0.1719;-0.1346;-0.5889;0.5263;-0.2105;-4.1053;38411;2020-06-05 23:02:28:968
1.522;-0.596;-10.012;-0.1421;-0.184;-0.3563;0.3684;0.1754;-4.0526;38511;2020-06-05 23:02:29:068
1.341;-0.123;-9.567;-0.2268;-0.0438;0.1132;0.3684;-0.3333;-3.4035;38610;2020-06-05 23:02:29:167
1.338;0.081;-9.554;-0.2245;0.0518;0.1273;0.3684;0.4912;-2.6667;38711;2020-06-05 23:02:29:268
1.341;0.233;-9.142;-0.2979;0.3002;0.5265;0.4211;-0.4035;-1.2105;38811;2020-06-05 23:02:29:368
1.41;0.235;-9.142;-0.1487;0.3947;0.5387;0.0351;0.1754;-0.193;38911;2020-06-05 23:02:29:468
1.371;0.205;-9.137;-0.1362;0.296;0.5527;-0.3509;-0.2105;1.4912;39011;2020-06-05 23:02:29:568
1.318;0.09;-9.329;-0.3006;-0.0289;0.3424;-0.5965;0.3333;2.4211;39111;2020-06-05 23:02:29:668
1.296;-0.117;-9.262;-0.2308;-0.2518;0.4241;-0.4211;-0.4912;3.5439;39212;2020-06-05 23:02:29:769
1.48;-0.38;-9.941;-0.0309;-0.3219;-0.2516;-0.4211;0.3333;3.9474;39312;2020-06-05 23:02:29:869
1.604;-0.669;-9.907;-0.018;-0.4314;-0.2383;-0.4737;-0.1053;4.0351;39411;2020-06-05 23:02:29:968
1.886;-0.751;-10.604;0.4142;-0.4073;-0.9145;-0.5965;0.2105;3.7018;39511;2020-06-05 23:02:30:068
2.209;-0.669;-10.44;0.7085;-0.4302;-0.7518;-0.5614;-0.2982;2.7368;39611;2020-06-05 23:02:30:168
2.488;-0.286;-10.701;1.0964;-0.1983;-0.994;-0.386;0.1579;1.8421;39711;2020-06-05 23:02:30:268
2.575;-0.332;-10.591;1.1937;-0.1625;-0.8836;0.2105;-0.2807;0.3158;39811;2020-06-05 23:02:30:368
2.681;-0.525;-11.111;1.3968;-0.1609;-1.3956;0.2632;0.193;-0.7719;39911;2020-06-05 23:02:30:468
2.4;-0.567;-10.556;1.0047;-0.1317;-0.8589;0.2982;-0.4035;-2.2982;40010;2020-06-05 23:02:30:567
2.233;-0.577;-10.779;0.9291;-0.1855;-1.0673;0.2982;0.1404;-3.1053;40111;2020-06-05 23:02:30:668
1.783;-0.503;-10.084;0.3504;-0.189;-0.3876;0.614;-0.2807;-3.8596;40211;2020-06-05 23:02:30:768
1.513;-0.509;-9.839;-0.2397;-0.1358;-0.1975;0.7018;0.4211;-3.9649;40311;2020-06-05 23:02:30:868
1.374;-0.384;-9.42;-0.4112;0.0638;0.2124;0.7544;-0.4912;-3.5789;40411;2020-06-05 23:02:30:968
1.423;-0.18;-9.593;-0.3079;0.2087;0.0519;0.386;0.0702;-3.0702;40510;2020-06-05 23:02:31:067
1.338;0.101;-9.043;-0.4655;0.3003;0.5943;0.1404;-0.2632;-1.8596;40610;2020-06-05 23:02:31:167
1.418;0.289;-9.368;-0.2387;0.3277;0.2976;-0.0351;0.0877;-0.8772;40710;2020-06-05 23:02:31:267
1.319;0.434;-8.856;-0.3779;0.3793;0.8026;0.0351;-0.3509;0.7018;40811;2020-06-05 23:02:31:368
1.426;0.113;-9.474;-0.1654;0.2714;0.2014;-0.0526;0.1754;1.6842;40911;2020-06-05 23:02:31:468
1.379;-0.183;-9.227;-0.3724;0.0725;0.4186;-0.4561;-0.1053;2.8947;41011;2020-06-05 23:02:31:568
1.49;-0.343;-9.921;-0.0356;-0.0965;-0.2369;-0.7018;-0.0526;3.4386;41111;2020-06-05 23:02:31:668
1.522;-0.404;-9.767;-0.0705;-0.3908;-0.0905;-0.7719;-0.0702;3.807;41211;2020-06-05 23:02:31:768
1.744;-0.428;-10.285;0.2483;-0.4653;-0.5931;-0.5614;0.0;3.7368;41311;2020-06-05 23:02:31:868
2.061;-0.544;-10.343;0.5116;-0.3932;-0.6607;-0.2105;-0.1404;3.0351;41411;2020-06-05 23:02:31:968
2.39;-0.658;-11.005;0.925;-0.3415;-1.3136;-0.2982;0.2632;2.2456;41511;2020-06-05 23:02:32:068
2.505;-0.478;-10.489;0.8404;-0.2261;-0.8279;-0.2281;-0.2632;0.807;41611;2020-06-05 23:02:32:168
2.658;-0.374;-11.108;1.1812;-0.2021;-1.4147;-0.1053;0.0175;-0.2281;41711;2020-06-05 23:02:32:268
2.444;-0.32;-10.489;0.8999;-0.2497;-0.8049;0.3333;-0.2105;-1.6842;41811;2020-06-05 23:02:32:368
2.226;-0.494;-10.588;0.603;-0.2527;-0.9196;0.5789;0.2281;-2.5088;41911;2020-06-05 23:02:32:468
1.977;-0.659;-10.156;0.3135;-0.2769;-0.499;0.7018;-0.4912;-3.386;42011;2020-06-05 23:02:32:568
1.848;-0.641;-10.191;0.3617;-0.2329;-0.8332;0.4386;0.0;-3.7018;42111;2020-06-05 23:02:32:668
1.452;-0.328;-9.437;-0.3044;-0.145;0.2093;0.5088;-0.2105;-3.5965;42211;2020-06-05 23:02:32:768
1.431;-0.063;-9.676;-0.1827;0.0272;-0.0034;0.4561;-0.0175;-3.193;42311;2020-06-05 23:02:32:868
1.315;0.114;-9.018;-0.485;0.2207;0.6215;0.5614;-0.0351;-2.1579;42411;2020-06-05 23:02:32:968
1.431;0.138;-9.348;-0.3055;0.3884;0.3004;0.4035;0.0;-1.2807;42510;2020-06-05 23:02:33:067
1.423;0.164;-9.071;-0.4047;0.4526;0.5595;-0.1404;-0.1754;0.2456;42611;2020-06-05 23:02:33:168
1.432;0.26;-9.299;-0.2374;0.4414;0.3628;-0.3509;0.0;1.193;42711;2020-06-05 23:02:33:268
1.336;0.141;-9.024;-0.4614;0.2096;0.6163;-0.386;-0.1053;2.4912;42811;2020-06-05 23:02:33:368
1.43;-0.096;-9.574;-0.1694;0.0706;0.0999;-0.3509;-0.1228;3.1404;42911;2020-06-05 23:02:33:468
1.513;-0.373;-9.677;-0.0343;-0.0119;1.0E-4;-0.4211;0.0175;3.6491;43011;2020-06-05 23:02:33:568
1.727;-0.61;-10.208;0.2701;-0.1665;-0.5203;-0.5789;0.2105;3.6316;43111;2020-06-05 23:02:33:668
